song_id,title,artist_name
42311,A Wolfchant From The Mountain Side,Wolfchant
42312,The Vengeance,Mithotyn
42313,The Prophet,Emperor
42314,Kyy (Viper) (Album),Azaghal
42315,The Path,Wolfchant
42316,Kylän päässä,Moonsorrow
42317,Empty,Emperor
42318,Elilum - Suuri Tyhjyys (Elilum - The Great Emptiness) (Album),Azaghal
42319,The Tongue Of Fire,Emperor
42320,Under the Banner,Mithotyn
42321,Vätteanda,Finntroll
42322,Masters of Wilderness,Mithotyn
42323,Guardians Of The Forest,Wolfchant
42324,Grey,Emperor
42325,Watchmen Of The Wild,Mithotyn
42326,In A Time of Tales,Mithotyn
42327,The Eruption,Emperor
42328,Hiidenpelto (Häpeän hiljaiset vedet),Moonsorrow
42329,Roderigo,Lack Of Afro
42330,Filosofi (The Philosopher) (Album),Azaghal
42331,On Misty Pathways,Mithotyn
42332,Den Hornkrönte Konungen (Rivfaders Tron),Finntroll
42333,Helvetin Ikuisessa Loistossa (In the Eternal Grandeur of Hell) (Album),Azaghal
42334,Samaelin Kuiskaus (Samael's Whisper) (Album),Azaghal
42335,Midnight Gathering,Wolfchant
42336,Midi Junkies,Atari Teenage Riot
42337,You are so beautiful,Russell Watson / Neil Jason / Richard Cottle / Royal Philharmonic Orchestra / Nick Ingman
42338,Vinho dos Mortos,Ramesses
42339,Half-Truism,The Offspring
42340,Heaven,Angels and Airwaves
42341,Don't Wanna Think About You (Album Version),Simple Plan
42342,Leaning On A Lamp Post,Herman's Hermits
42343,Disagreeable,Helmet
42344,Summer Wine,Nancy Sinatra And Lee Hazlewood
42345,Hurt So Bad,Little Anthony & The Imperials
42346,Don't Get Around Much Anymore,101 Strings Orchestra
42347,Midnight Cowboy,Ferrante & Teicher
42348,Six Of Spades,The Clientele
42349,Jackson,Nancy Sinatra And Lee Hazlewood
42350,Concrete And Clay,Unit Four Plus Two
42351,Traces,Classics IV featuring Dennis Yost
42352,Run Run,Snowgoons
42353,Do The Roar,Golden Animals
42354,Love Is For Suckers,Twisted Sister
42355,All My Relations (World),Lisa Gerrard & Jeff Rona
42356,Big Jet Plane,Angus & Julia Stone
42357,Impressions,The Orchestra feat. Anders Trentemøller
42358,The Last Time,Rihanna
42359,Don't Hold Back,The Potbelleez
42360,Pictures (Extended Mix),Sneaky Sound System
42361,UFO,Sneaky Sound System
42362,Songbird,Bernard Fanning
42363,Run To Paradise,Choirboys
42364,Fly Away From Here,Aerosmith
42365,Buena estrella,Fito Paez
42366,Por Siete Vidas,Fito Paez
42367,Escaramujo,Silvio Rodríguez
42368,One Note,Ikara Colt
42369,Everytime You Need Me (Radio Edit) (Feat. Maria Rubia),Fragma Featuring Maria Rubia
42370,Beef Jerky,Glen Campbell
42371,Las Cuarenta,Andrés Cepeda
42372,Nur Du,Klaus Lage
42373,Wer Bin Ich? (Klassikversion),LaFee
42374,Paranoica fierita suite,Fito Paez
42375,Ataque de Risa,Aterciopelados
42376,3.06,SSS
42377,Hammerhead,SSS
42378,Never Touch That Switch (Nightmoves' Liars Club Remix),Robbie Williams
42379,Spice Up Your Life (Morales Carnival Club Mix),Spice Girls
42380,The Moon Looked Down And Laughed,Virgin Prunes
42381,Days Of Ages,Virgin Prunes
42382,Kids In America (Live),Kim Wilde
42383,Time's Up,SSS
42384,Keep It Gangsta (feat. Yo Gotti_ Webbie & Lil Boosie) (Explicit Album Version),Drama feat. Yo Gotti_ Webbie & Lil Boosie
42385,Unrest in the Northwest,SSS
42386,Sk8+destroy,SSS
42387,Before You Accuse Me (Take A Look At Yourself),Bo Diddley
42388,Hungry Eyes,Eric Carmen
42389,Lost Emotion,Slut
42390,Staring At The Sun,The Offspring
42391,God Is A DJ,Faithless
42392,TURPA KII TAI TULEE PENALTY: RADIO EDIIT,REFEREE ALL STARS PRESENTS
42393,Cherry Island,SSS
42394,Flying,Cirque du Soleil
42395,That Song,Tahiti Boy & The Palmtree Family
42396,Baby Obey Me (2006),Kim Wilde
42397,Expander,Marc Dawn
42398,Hollow,Hem
42399,No te creas,Jorge Drexler
42400,Olvidar  (en vivo),Fernando Delgadillo
42401,Cafe Europa,Deep Forest
42402,Volver a perdernos,Edgar Oceransky
42403,Amanecer,Silvio Rodríguez
42404,La guitarra del joven soldado,Silvio Rodríguez
42405,Desnúdate Mujer,David Bisbal
42406,Vuelos,Fernando Delgadillo
42407,Caravelas,Mariza
42408,Guitarra,Madredeus
42409,Cuando digo futuro,Silvio Rodríguez
42410,Rockland,The Lilac Time
42411,Si seco un llanto,Silvio Rodríguez
42412,Bailando (versión single),Alaska Y Los Pegamoides
42413,Maria Lisboa,Mariza
42414,Vientos del pueblo,Victor Jara
42415,Pequeña Serenata Diurna,Chico Buarque
42416,Santa Claus Is Comin' (In A Boogie Woogie Choo Choo Train),The Tractors
42417,When You Lose I Lose As Well,Poison The Well
42418,Code Name Pandora,Acoustic Alchemy
42419,Dance With Me,3rd Force
42420,Never Take Away My Freedom,David Guetta - Joachim Garraud - Chris Willis
42421,When Sunday Comes,Donald Lawrence & The Tri-City Singers
42422,Tuff Puzzle,Acoustic Alchemy
42423,Sunland,Marc Antoine
42424,In The Full Moon Light,3rd Force
42425,Bridge Of Dreams,3rd Force
42426,I Don't Know Enough About You,Diana Krall
42427,Flamoco Loco,Acoustic Alchemy
42428,Listen To Your Heart,3rd Force
42429,Aart Attack,Acoustic Alchemy
42430,Revelation Of The Heart,3rd Force
42431,Sunshine Reggae,Laid Back
42432,Lilac Lane,Acoustic Alchemy
42433,No Doubt,3rd Force
42434,I Remember You,Diana Krall
42435,When I Look In Your Eyes,Diana Krall
42436,Cactus Blue,Acoustic Alchemy
42437,I Don't Stand A Ghost Of A Chance With You,Diana Krall
42438,I Love Being Here With You,Diana Krall
42439,Something Special,3rd Force
42440,Jurassic Parking Lot (Album Version),Peter Bruntnell
42441,I Can't Give You Anything But Love,Diana Krall
42442,Straight Up,3rd Force
42443,Senjo Wine,Acoustic Alchemy
42444,Silent Partner,Acoustic Alchemy
42445,Behind Closed Eyes,3rd Force
42446,Do It Again,Diana Krall
42447,Ask Me Why,3rd Force
42448,Lay It Down Clown,The Replacements
42449,She Whispered To Me,3rd Force
42450,Believe In Me,3rd Force
42451,"Pump Up The Volume (UK 12"" Remix)",M|A|R|R|S
42452,They Can't Take That Away From Me,Diana Krall
42453,Young Pilot Astray,Ariel Pink's Haunted Graffiti
42454,Devil May Care,Diana Krall
42455,#!*@ You Tonight [Featuring R. Kelly] (Explicit Album Version),The Notorious B.I.G.
42456,Front Street (Album),Gutter Twins
42457,Casino,Acoustic Alchemy
42458,The Wind Of Change,Acoustic Alchemy
42459,Broadway,Diana Krall / Christian McBride
42460,Elevation,Amnesys
42461,Sweet Surrender,3rd Force
42462,Inside The Rhythm,3rd Force
42463,Give It Up,3rd Force
42464,The Gift,3rd Force
42465,The Velvet Swing,Acoustic Alchemy
42466,That Old Feeling,Diana Krall
42467,Nathan Road,Acoustic Alchemy
42468,My Love Is,Diana Krall
42469,Young Again,3rd Force
42470,Love At A Distance,Acoustic Alchemy
42471,Fire Power,Wolfgang Gartner
42472,Every Night I Die At Miyagi's (Ariel Mark Rosenburg),Ariel Pink's Haunted Graffiti
42473,Here Comes The Night (Intro),3rd Force
42474,Unity,Marc Antoine
42475,Is She Ready?,3rd Force
42476,You Got It,3rd Force
42477,Hands Across The Ocean,3rd Force
42478,Don't Think Twice (Love),Ariel Pink's Haunted Graffiti
42479,Lift Me Higher,3rd Force
42480,Dream A Little Dream Of Me,Diana Krall
42481,Pilot Of The Airwaves,Charlie Dore
42482,Cold Comfort,Don Francisco
42483,Echoes Of A Dream,3rd Force
42484,Coming Home,3rd Force
42485,Real Thing,3rd Force
42486,Garden In The Rain,Diana Krall
42487,Gotta Gotta,3rd Force
42488,Called,The Cave Singers
42489,Your Mama Wants Ya Back,Betty Davis
42490,Why Midnight Walked But Didn't Ring Her Bell,Liars
42491,Shake 'Em On Down,R.L. Burnside
42492,Halfcrazy,Musiq
42493,House Up On The Hill,R.L. Burnside
42494,Sing For Your Supper,The Mamas & The Papas
42495,Your Lucky Day In Hell,Eels
42496,See What My Buddy Done,R.L. Burnside
42497,Dead Dog Song,Okkervil River
42498,Tahquamenon Falls,Sufjan Stevens
42499,Car (Album),Built To Spill
42500,I Will Take That Ride (Previously Unreleased Bonus Track_ 1974),Betty Davis
42501,Everything Sux,Descendents
42502,Clean Sheets,Descendents
42503,As Linhas Da Paixão,Ala Dos Namorados
42504,Pop Song,cLOUDDEAD
42505,The Wait (Album Version),Built To Spill
42506,Spiritual Holocaust,Hate Eternal
42507,You Won't See Me In the Morning (Previously Unreleased Bonus Track_ 1974),Betty Davis
42508,Baby's On The Way,Luke Bryan
42509,Waving Not Drowning,Ocean Colour Scene
42510,Poor Boy,R.L. Burnside
42511,Shatter,Liz Phair
42512,Snake Drive,R.L. Burnside
42513,Rotting Out,Descendents
42514,Come Take Me (Previously Unreleased Bonus Track_ 1974),Betty Davis
42515,Canary,Liz Phair
42516,Don't Stop Honey (feat. Cedric Burnside),R.L. Burnside
42517,Been Mistreated,R.L. Burnside
42518,Detroit_ Lift Up Your Weary Head! (Rebuild! Restore! Reconsider!),Sufjan Stevens
42519,Sleeping Bear_ Sault Saint Marie,Sufjan Stevens
42520,Thou Shalt Always Kill,Dan Le Sac vs Scroobius Pip
42521,Monochrome,Lush
42522,Apocalypse Woman,My Dying Bride
42523,Just Another Day,Jon Secada
42524,Submarine Bells,The Chills
42525,Decadence (Album Version),Disturbed
42526,Ships In The Night,Be Bop Deluxe
42527,The Clearing,Weatherbox
42528,Crank,Catherine Wheel
42529,MEILLE KÄVI NIIN KUIN TÄÄLLÄ KÄYDÄ VOI,M.A. Numminen
42530,Afterglow,Travis
42531,Return To Serenity (LP Version),Testament
42532,Climbing Up The Walls,Easy Star All-Stars
42533,Barbarandroid,Sigue Sigue Sputnik
42534,The Bitter Suite 3: Embrace,The Dear Hunter
42535,If You Need Me,Susan Cadogan
42536,Hold On,Holy Ghost!
42537,Moonlight Feels Right,Starbuck
42538,Sleeping In The Ground,Blind Faith
42539,Back To Nice,Count Basic
42540,Choose Love,Rita Redshoes
42541,Time To Cry,Roy Orbison
42542,Hey Hey,Dennis Ferrer
42543,Clandestino,Deolinda
42544,Strange Invitation,Beck
42545,Don't Play That Song (You Lied),The Clovers
42546,Memórias,Rodrigo Leão
42547,Intro,Muse
42548,In Loving Memory,Alter Bridge
42549,Minimal Sounds,Rita Redshoes
42550,Tekknohurensohn,K.I.Z.
42551,What Them Girls Like,Ludacris / Chris Brown / Sean Garrett
42552,Money Ain't A Thang,Jay-Z / JD
42553,Money Ain't A Thang,Jermaine Dupri featuring Jay-Z
42554,Levantados Do Chao (Ground Raised) (Album Version),Milton Nascimento
42555,Shatner Says Goodbye,Brad Paisley;William Shatner
42556,Kick It Off,Capital Lights
42557,The Raggle Taggle Gypsy,The Chieftains
42558,Still,Bill Anderson
42559,Only You (Bonus Track),Pete Townshend & Ronnie Lane
42560,Cornography,Brad Paisley;James Burton;The Kung Pao Buckaroos
42561,Nobody Knows You ( When You're Down And Out ) (LP Version),Otis Redding
42562,Los trapenses,Gepe
42563,La chica de Ipanema,Jarabe De Palo
42564,Cupid,Otis Redding
42565,I Love You More Than Words Can Say (LP Version),Otis Redding
42566,Me gusta como eres,Jarabe De Palo
42567,Segunda vuelta,Francisca Valenzuela
42568,I'm A Changed Man ( LP Version ),Otis Redding
42569,You're Just Dead Skin To Me,Primal Scream
42570,Vive Y Deja Vivir,Jarabe De Palo
42571,Do You Feel Loved,U2
42572,Everybody Makes A Mistake ( LP Version ),Otis Redding
42573,Peces,Francisca Valenzuela
42574,La enfermedad de los ojos,Gepe
42575,Afortunada,Francisca Valenzuela
42576,Satisfaction [I Can't Get No],Otis Redding
42577,Stories For Boys,U2
42578,Esta noche,Francisca Valenzuela
42579,La muralla,Quilapayún
42580,Unfriendly Game,Masta Ace Feat. Stricklin
42581,Special,The Game / Nate Dogg
42582,These Stones Will Shout,The Raconteurs
42583,Lion Youth,Le Peuple de L'Herbe
42584,Fake Emotion,Modeselektor Feat. Paul St. Hillaire
42585,I Love You,Modeselektor
42586,Anthem Without Nation,NITIN SAWHNEY
42587,You're So Great,Blur
42588,Shting-Shtang,Nick Lowe
42589,THE DARK SIDE OF THE FROG,MODESELEKTOR FEAT. PUPPETMASTAZ
42590,U Can Dance,DJ Hell feat. Bryan Ferry
42591,B.M.I.,Modeselektor
42592,THE BLACK BLOCK,Modeselektor
42593,Ashes of Angels,In Slaughter Natives
42594,Tabloid Junkie,Michael Jackson
42595,After All (Love Theme From Chances Are),Cher / Peter Cetera
42596,Starlight,The Herbaliser feat. Roots Manuva
42597,It's All Over Now,Dr. John;The Dirty Dozen Brass Band
42598,Half Acre,Hem
42599,Ride Into The Sun (Demo Version),The Velvet Underground
42600,Wait (Album Version),Andrew Bird
42601,Two Kids,Priestess
42602,Polk Salad Annie (Album Version),Tony Joe White
42603,No Obligations,Bobby Vee
42604,Don't Answer Me,The Alan Parsons Project
42605,Tom Sawyer,Deadsy
42606,Wake Up Screaming,Queens Of The Stone Age
42607,Random I Am (Album Version),Millencolin
42608,Detox (Album),Millencolin
42609,Summer Shudder,AFI
42610,Can't Stop These Things,China Drum
42611,Pictures,China Drum
42612,Adalia (LP Version),Madina Lake
42613,Rhinosaur,Soundgarden
42614,Blankest Year,Nada Surf
42615,Do It Again,Nada Surf
42616,Zero Chance,Soundgarden
42617,Afterglow,Vector Lovers
42618,The Hoot Owl,John Mayall & The Bluesbreakers
42619,Shed Your Love (Album),The Helio Sequence
42620,Mr. Crow And Bill Quinn,Lightning Hopkins
42621,When The Sun Hits,Slowdive
42622,Reggae En El Universo,Nonpalidece
42623,Burning Bright [Remix],Shinedown
42624,Dog Day Sunrise (Album Version),Fear Factory
42625,Condenser,Finger Eleven
42626,Come To Life,Alter Bridge
42627,Lotion (LP Version),Deftones
42628,Beyond The Sun (Album Version),Shinedown
42629,I Own You (Bonus Version),Shinedown
42630,Shed Some Light (Album Version),Shinedown
42631,Don't Hold Your Breath,CKY
42632,Coming Home,Alter Bridge
42633,Pray (Album Version),blessthefall
42634,Other Light,Finger Eleven
42635,Alabama,10 Years
42636,Connected ,Hoobastank
42637,Energy (Bonus Version),Shinedown
42638,Temporary Arms,Finger Eleven
42639,Tip,Finger Eleven
42640,Better Version (Album Version),Shinedown
42641,Lost My Way,Finger Eleven
42642,Break Me Down,Alter Bridge
42643,Uncle Bobby,Flyleaf
42644,Dying Youth,10 Years
42645,Through The Iris,10 Years
42646,The Kind,Flyleaf
42647,Wax And Wane (Remastered Version),Deftones
42648,In The Dark,Flyleaf
42649,Tina,Flyleaf
42650,Swept Away,Flyleaf
42651,Actions & Motives,10 Years
42652,Swallowtail,Finger Eleven
42653,Just Can't Win,10 Years
42654,Sporadic Movement,CKY
42655,All Comes Out In The Wash (Album Version),Thornley
42656,Atmosphere (Album Version),Shinedown
42657,All Your Lies,10 Years
42658,Russian Roulette,10 Years
42659,Infected,Demon Hunter
42660,Watch Your Words,Alter Bridge
42661,Arise,Flyleaf
42662,Inertia,The Exies
42663,Focus,10 Years
42664,Begin Again (Album Version),Shinedown
42665,Watch Over You,Alter Bridge
42666,Buried Alive,Alter Bridge
42667,Last Scene Of Struggling,Finger Eleven
42668,Down To My Last,Alter Bridge
42669,Quiver (Album Version),Theory Of A Deadman
42670,In Avernus,Nothingface
42671,Shudder,Finger Eleven
42672,Yer Majesty (Album Version),Shinedown
42673,Save The Best For Last (Album Version),Theory Of A Deadman
42674,Won't Back Down,Fuel
42675,Some Day (Album Version),Shinedown
42676,Dai The Flu (LP Version),Deftones
42677,One Day Remains,Alter Bridge
42678,Brand New Start,Alter Bridge
42679,Slave,Weezer
42680,Orange Shirt,Discovery
42681,I Wanna Be Your Boyfriend (Feat Angel Deradoorian),Discovery
42682,Angels,Robin Thicke
42683,Next Hype,Tempa T
42684,Moorestown,Sun Kil Moon
42685,Million Dolla Baby,Robin Thicke
42686,Past*Present*Future (feat. Melanie Fiona_ Naledge of Kidz In The Hall),KRS-One_ Buckshot
42687,NoOne,Maxwell
42688,Infiltrate,Sean Paul
42689,Johnny,Melanie Fiona
42690,Official,Q-Tip
42691,My Favorite Things,OutKast
42692,Phoenix Rise,Maxwell
42693,Longing For,Jah Cure
42694,Scenario,A Tribe Called Quest
42695,I Still Love You,702
42696,Superior,Gentleman
42697,Amour À Mort,Les Nubians
42698,Shining Star,Dan Zanes & Friends
42699,I'm With The Girls,Sizzla
42700,Pensión Triana,Javier Ruibal
42701,No Stayer,Witchfinder General
42702,Wake the Sun,The Matches
42703,Opus No. 12,Dustin O'Halloran
42704,A La villa,No Te Va Gustar
42705,Ganga Dev (Bedouin Ascent),DJ Cheb I Sabbah
42706,Buh Bye,Jeremih
42707,Sad Songs,Melanie Fiona
42708,On Bended Knee,Boyz II Men
42709,Rock 'n Roll Lány,Ossian
42710,try your wings,Amel Larrieux
42711,Diamonds,Robin Thicke / Game
42712,Break Up To Make Up,Jeremih
42713,Wine Gal,Beenie Man
42714,Rollacoasta,Robin Thicke / Estelle
42715,Shooter,Robin Thicke / Lil Wayne
42716,Obstacles,Eric Roberson
42717,Rock Your Ass,Supersuckers
42718,Apocalypse!,The Bigger Lights
42719,The Plane Land,Richie Spice
42720,Change For Me,Eric Roberson
42721,Ask Myself,Robin Thicke
42722,More Than This,Charlie Hunter Featuring Norah Jones
42723,Love's Contagious (Album Version),Tarrus Riley
42724,Lazy Bones,Thicke
42725,O.G. Bitch (Original Version),Esthero
42726,Gettin Up,Q-Tip
42727,Melancholy Melody (Album Version),Esthero
42728,2 The Sky,Robin Thicke
42729,Shakey Dog Starring Lolita,Ghostface Killah / Raekwon
42730,Best Friend,Amy Winehouse
42731,If I Were A Carpenter,Four Tops
42732,Alright,D'Angelo
42733,Believe,Q-Tip / D'Angelo
42734,Are U Still Down?,Jon B
42735,Too Much,Soulive
42736,Jumpin,Jeremih
42737,Raw,DJ Koze
42738,Private Life,Oingo Boingo
42739,Give It Up Or Let Me Go,Dixie Chicks
42740,A Beautiful World,Thicke
42741,Mystery 4 Two,Jon B.
42742,Bang Bang,Melanie Fiona
42743,Starting All Over,Jeremih
42744,Power of Steel,Meteors
42745,Persuasion,Carlos Santana
42746,Innocence Reprise,Lushlife
42747,The Mission,Stephen Marley / Damian Marley
42748,Fuori Dal Tunnel (Album Version),Caparezza
42749,Song For Lovers (Lynx Remix) (Lynx Remix),Bachelors of Science
42750,Rock What You Got,Superchick
42751,Glamorous Glowing,Cast Spells
42752,Rock With You (feat Raheem De Vaughn),Eric Roberson
42753,I Need Love,Robin Thicke
42754,Pray For Me,Blanc Faces
42755,Priceless,Melanie Fiona
42756,Teach Him,Melanie Fiona
42757,We Can't Pretend,Eric Roberson
42758,Clock With No Hands,The Roots / Mercedes Martinez
42759,You,Q-Tip
42760,Good Morning Heartache,Chris Botti featuring Jill Scott
42761,After Hours,A Tribe Called Quest
42762,Mighty Mighty,Earth_ Wind & Fire
42763,How It Makes You Feel,Jill Scott
42764,Ease Off,Tarrus Riley
42765,Find The Way,Eric Roberson
42766,Good To Me,Mary Mary featuring Destiny's Child
42767,Mexico,Les Humphries Singers
42768,They've Lost Control,Tokyo Sex Destruction
42769,Please Dont Go (Cry Baby),Melanie Fiona
42770,Don't Go Breaking My Heart,702
42771,One More Step To Take,Delegation
42772,Finally,702
42773,When We Get By,D'Angelo
42774,You Don't Have To Change,Kool & The Gang
42775,Island Boy,Melanie Fiona
42776,For Da Love Of Da Game (feat Raheeme DeVaughn and V),Eric Roberson
42777,Black Girl Pain,Talib Kweli
